entity_id,risk_score,top_factors,reason_text,intervention_tier,bias_flag
STU-00118,0.0671,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (without evaluations)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and curricular units 1st sem (without evaluations). No immediate action required.",Low,True
STU-00119,0.0709,"['ratio_curricular_units_2nd_sem', ""Father's occupation"", 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) father's occupation, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-00120,0.7529,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Admission grade']","High risk due to ratio curricular units 2nd sem, ratio curricular units 1st sem, and admission grade. Immediate review recommended.",High,True
STU-00121,0.0744,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-00122,0.6408,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (enrolled)']","Moderate risk influenced by ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 1st sem (enrolled). Review within 30 days advised.",Medium,True
STU-00123,0.0636,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (grade)', 'Course']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (grade), and course. No immediate action required.",Low,True
STU-00124,0.063,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-00125,0.8946,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)', 'Course']","High risk due to ratio curricular units 2nd sem, curricular units 2nd sem (evaluations), and course. Immediate review recommended.",High,True
STU-00126,0.0657,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-00127,0.0764,"['ratio_curricular_units_2nd_sem', 'Course', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-00128,0.1059,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, admission grade, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-00129,0.0839,"['ratio_curricular_units_2nd_sem', 'Application order', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, application order, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-00130,0.5653,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (grade)', 'Unemployment rate']","Moderate risk influenced by (mitigating) ratio curricular units 2nd sem, curricular units 2nd sem (grade), and unemployment rate. Review within 30 days advised.",Medium,True
STU-00131,0.0629,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-00132,0.0681,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-00133,0.8928,"['ratio_curricular_units_2nd_sem', 'Course', 'Admission grade']","High risk due to ratio curricular units 2nd sem, course, and admission grade. Immediate review recommended.",High,True
STU-00134,0.0629,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) unemployment rate. No immediate action required.",Low,True
STU-00135,0.8921,"['Tuition fees up to date', 'Debtor', 'Course']","High risk due to tuition fees up to date, debtor, and course. Immediate review recommended.",High,True
STU-00136,0.0813,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-00137,0.0622,"[""Mother's occupation"", 'ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) mother's occupation, (mitigating) ratio curricular units 2nd sem, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-00138,0.0642,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-00139,0.084,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-00140,0.0782,"['ratio_curricular_units_2nd_sem', 'Unemployment rate', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) unemployment rate, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-00141,0.0817,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Course']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and course. No immediate action required.",Low,True
STU-00142,0.2645,"['Previous qualification (grade)', 'ratio_curricular_units_2nd_sem', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) previous qualification (grade), ratio curricular units 2nd sem, and tuition fees up to date. No immediate action required.",Low,True
STU-00143,0.0666,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-00144,0.0676,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-00145,0.3257,"['Course', 'ratio_curricular_units_2nd_sem', ""Father's occupation""]","Low risk. Key factors: course, (mitigating) ratio curricular units 2nd sem, and (mitigating) father's occupation. No immediate action required.",Low,True
STU-00146,0.8029,"['ratio_curricular_units_2nd_sem', 'Course', 'Unemployment rate']","High risk due to ratio curricular units 2nd sem, course, and (mitigating) unemployment rate. Immediate review recommended.",High,True
STU-00147,0.6584,"['ratio_curricular_units_2nd_sem', 'Previous qualification (grade)', 'Tuition fees up to date']","Moderate risk influenced by ratio curricular units 2nd sem, previous qualification (grade), and (mitigating) tuition fees up to date. Review within 30 days advised.",Medium,True
STU-00148,0.072,"['ratio_curricular_units_2nd_sem', 'Age at enrollment', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) age at enrollment, and admission grade. No immediate action required.",Low,True
STU-00149,0.0703,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (grade)', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (grade), and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-00150,0.1242,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (enrolled)']","Low risk. Key factors: ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 1st sem (enrolled). No immediate action required.",Low,True
STU-00151,0.0628,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-00152,0.2272,"['Course', 'ratio_curricular_units_2nd_sem', ""Father's occupation""]","Low risk. Key factors: course, (mitigating) ratio curricular units 2nd sem, and (mitigating) father's occupation. No immediate action required.",Low,True
STU-00153,0.0761,"['ratio_curricular_units_2nd_sem', 'Course', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and (mitigating) unemployment rate. No immediate action required.",Low,True
STU-00154,0.7091,"['ratio_curricular_units_2nd_sem', 'Previous qualification (grade)', 'Course']","High risk due to ratio curricular units 2nd sem, previous qualification (grade), and course. Immediate review recommended.",High,True
STU-00155,0.6548,"['Course', 'Admission grade', ""Mother's qualification""]","Moderate risk influenced by course, admission grade, and mother's qualification. Review within 30 days advised.",Medium,True
STU-00156,0.0628,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-00157,0.0669,"['ratio_curricular_units_2nd_sem', 'GDP', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) gdp, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-00158,0.0653,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, ratio curricular units 1st sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-00159,0.0746,"['ratio_curricular_units_2nd_sem', 'Course', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-00160,0.5549,"['ratio_curricular_units_2nd_sem', ""Father's occupation"", 'Course']","Moderate risk influenced by (mitigating) ratio curricular units 2nd sem, father's occupation, and course. Review within 30 days advised.",Medium,True
STU-00161,0.0635,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (grade)', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (grade), and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-00162,0.0658,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and unemployment rate. No immediate action required.",Low,True
STU-00163,0.8639,"['Course', 'ratio_curricular_units_2nd_sem', 'Application order']","High risk due to course, ratio curricular units 2nd sem, and application order. Immediate review recommended.",High,True
STU-00164,0.0637,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (grade)', 'Curricular units 1st sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (grade), and (mitigating) curricular units 1st sem (grade). No immediate action required.",Low,True
STU-00165,0.0695,"['ratio_curricular_units_2nd_sem', 'Course', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-00166,0.2958,"['ratio_curricular_units_2nd_sem', 'Marital Status', 'Course']","Low risk. Key factors: ratio curricular units 2nd sem, (mitigating) marital status, and (mitigating) course. No immediate action required.",Low,True
STU-00167,0.1719,"['Tuition fees up to date', 'Age at enrollment', 'ratio_curricular_units_2nd_sem']","Low risk. Key factors: (mitigating) tuition fees up to date, (mitigating) age at enrollment, and (mitigating) ratio curricular units 2nd sem. No immediate action required.",Low,True
